id|people|date|time|duration|lat|lon
9366|12,5|9/30/2012|15:06:00 UTC +0000|0:28|40.7417984|-73.85404968
9367|8,12,5|9/30/2012|15:34:00 UTC +0000|3:29|40.74737549|-73.85227203
9368|12,5|9/30/2012|19:03:00 UTC +0000|0:11|40.74460983|-73.85845184
9373|8,5|9/30/2012|19:54:00 UTC +0000|0:58|40.69324112|-73.96231842
9391|8,13,5|10/1/2012|17:59:00 UTC +0000|1:36|40.74192429|-73.9934845
9515|11,5|10/14/2012|14:36:00 UTC +0000|7:37|40.72034454|-73.99637604
9532|5,7|10/16/2012|19:03:00 UTC +0000|0:02|40.74239349|-73.99543762
9533|2,5|10/16/2012|19:05:00 UTC +0000|0:00|40.74361801|-73.99603271
9534|3,11,5|10/16/2012|23:00:00 UTC +0000|2:33|40.72529221|-73.99613953
9539|1,5|10/17/2012|18:18:00 UTC +0000|8:36|40.74230576|-73.99569702
9540|5,12|10/18/2012|02:54:00 UTC +0000|0:00|40.6771431|-73.99711609
9548|3,8,13,5|10/18/2012|19:09:00 UTC +0000|7:20|40.74190521|-73.99352264
9578|2,5|10/21/2012|22:58:00 UTC +0000|2:01|40.7428627|-73.99292755
9581|13,5|10/22/2012|14:19:00 UTC +0000|6:54|40.74274063|-73.99292755
9582|3,5|10/22/2012|21:26:00 UTC +0000|0:26|40.72029114|-73.99661255
9592|1,5|10/23/2012|14:56:00 UTC +0000|13:30|40.74256897|-73.99539948
9604|12,5|10/25/2012|17:53:00 UTC +0000|1:59|40.74358749|-73.99241638
9605|14,5|10/25/2012|19:52:00 UTC +0000|0:11|40.74060822|-73.99832916
9606|3,5|10/25/2012|20:03:00 UTC +0000|2:23|40.74098969|-74.00531006
9616|14,5|10/26/2012|15:10:00 UTC +0000|3:44|40.74243546|-73.99560547
9619|11,5|10/26/2012|19:16:00 UTC +0000|0:04|40.77799606|-73.95404816
9621|8,12,5|10/26/2012|20:50:00 UTC +0000|1:25|40.74195099|-74.0038147
9626|12,5|10/27/2012|16:25:00 UTC +0000|3:21|40.67086029|-73.97829437
9627|12,13,5|10/27/2012|19:46:00 UTC +0000|2:50|40.66572189|-73.98428345
9677|7,5|11/6/2012|16:06:00 UTC +0000|13:11|40.7430687|-73.99267578
9679|13,5|11/7/2012|05:28:00 UTC +0000|0:09|40.72008896|-73.99326324
9689|2,5|11/7/2012|17:50:00 UTC +0000|21:25|40.74536133|-73.99455261
9703|10,5|11/9/2012|17:44:00 UTC +0000|12:03|40.74248886|-73.9916687
9707|2,5|11/10/2012|18:33:00 UTC +0000|6:11|40.74275208|-73.99263763
9724|11,5|11/13/2012|15:55:00 UTC +0000|9:58|40.74151993|-73.99255371
9733|7,5|11/14/2012|18:50:00 UTC +0000|4:16|40.74497223|-73.99440002
9734|15,5|11/14/2012|23:06:00 UTC +0000|5:24|40.74238205|-73.99543762
9753|5,15|11/16/2012|22:51:00 UTC +0000|0:05|40.66967773|-73.98962402
9771|15,5|11/18/2012|03:22:00 UTC +0000|2:23|40.71303177|-73.95905304
9772|12,15,5|11/18/2012|05:45:00 UTC +0000|2:06|40.71695709|-73.95478821
9858|8,13,5|11/30/2012|03:05:00 UTC +0000|0:19|40.73807144|-73.99649811
9864|13,14,5|11/30/2012|17:21:00 UTC +0000|1:59|40.74280548|-73.99261475
9865|13,5|11/30/2012|19:20:00 UTC +0000|0:11|40.79439926|-73.97228241
9867|11,5|11/30/2012|21:34:00 UTC +0000|0:32|40.79878235|-73.96662903
9868|5,11,13|11/30/2012|22:06:00 UTC +0000|0:03|40.79872894|-73.96675873
9869|5,11,13|11/30/2012|22:09:00 UTC +0000|0:02|40.79862595|-73.96672821
9870|5,11,13|11/30/2012|22:11:00 UTC +0000|0:02|40.79874802|-73.96669006
9886|13,5|12/3/2012|07:10:00 UTC +0000|7:54|40.67018509|-73.98899078
9892|3,7,11,5|12/3/2012|19:18:00 UTC +0000|8:15|40.74219513|-73.99576569
9893|8,5|12/4/2012|03:41:00 UTC +0000|0:11|40.71886826|-73.98809052
9907|13,5|12/5/2012|00:34:00 UTC +0000|0:49|40.75024033|-73.99507141
9908|15,5|12/5/2012|01:23:00 UTC +0000|4:41|40.74354553|-73.99227905
9916|5,15|12/5/2012|22:11:00 UTC +0000|0:02|40.74244308|-73.9955368
9917|5,15|12/5/2012|22:13:00 UTC +0000|0:00|40.74246979|-73.99555206
9922|3,5|12/6/2012|20:22:00 UTC +0000|1:40|40.73799515|-73.99627686
9923|11,5|12/6/2012|22:02:00 UTC +0000|4:57|40.74249649|-73.99569702
9932|16,5|12/8/2012|21:26:00 UTC +0000|5:46|40.7426033|-73.99298859
9959|3,5|12/12/2012|18:40:00 UTC +0000|8:02|40.74240112|-73.99559784
9963|10,12,5|12/13/2012|16:42:00 UTC +0000|2:36|40.74259949|-73.9954834
9979|13,5|12/15/2012|02:01:00 UTC +0000|0:09|40.71398926|-73.99021149
9989|13,5|12/17/2012|18:25:00 UTC +0000|0:10|40.6778717|-73.99629974
10001|14,5|12/20/2012|02:50:00 UTC +0000|2:49|40.74486923|-73.98701477
10329|7,5|1/7/2013|21:56:00 UTC +0000|3:44|40.74256897|-73.99199677
10337|7,13,14,5|1/9/2013|19:05:00 UTC +0000|1:17|40.74232483|-73.99536133
10338|12,5|1/9/2013|20:22:00 UTC +0000|0:23|40.7421875|-73.99578857
10350|15,5|1/11/2013|19:07:00 UTC +0000|3:34|40.74164581|-73.99373627
10387|12,8|10/16/2012|16:04:00 UTC +0000|6:24|40.74169159|-73.99380493
10397|5,8|10/18/2012|19:16:00 UTC +0000|8:17|40.74160004|-73.99385071
10424|14,8|10/23/2012|17:31:00 UTC +0000|5:07|40.74177551|-73.99359894
10431|2,5|1/19/2013|18:22:00 UTC +0000|4:52|40.74500656|-73.99430847
10432|1,5|1/19/2013|23:14:00 UTC +0000|5:14|40.741295|-73.99662592
10434|6,5|1/20/2013|04:39:00 UTC +0000|0:19|40.72608185|-73.99575806
10445|2,5|1/20/2013|22:00:00 UTC +0000|3:57|40.74173355|-73.99370575
10461|8,5|1/22/2013|19:20:00 UTC +0000|1:38|40.74212646|-73.99312592
10463|3,5|1/22/2013|22:53:00 UTC +0000|1:28|40.76447296|-73.9750824
10464|5,11,15|1/23/2013|00:21:00 UTC +0000|0:15|40.75849152|-73.97781372
10467|2,5|1/23/2013|02:01:00 UTC +0000|0:01|40.72959202|-73.98049778
10472|15,5|1/23/2013|14:56:00 UTC +0000|3:14|40.73669815|-73.99105835
10484|6,5|1/25/2013|14:15:00 UTC +0000|1:08|40.75867462|-73.96942902
10485|10,5|1/25/2013|15:23:00 UTC +0000|7:05|40.74422455|-73.99234772
10525|8,15,5|1/30/2013|15:06:00 UTC +0000|3:06|40.73578262|-73.9908905
10528|3,6,16,5|1/30/2013|19:12:00 UTC +0000|1:55|40.74239349|-73.99571228
10540|10,11,5|2/1/2013|23:05:00 UTC +0000|2:07|40.73564597|-73.99145364
10550|10,5|2/6/2013|01:42:00 UTC +0000|4:20|40.74217224|-73.99588776
10555|3,5|2/6/2013|15:19:00 UTC +0000|2:49|40.73690414|-73.99072266
10556|9,11,5|2/6/2013|18:08:00 UTC +0000|11:44|40.74142838|-73.99375916
10561|2,5|2/7/2013|16:36:00 UTC +0000|2:59|40.74393845|-73.9927063
10565|2,5|2/7/2013|20:20:00 UTC +0000|0:15|40.74442291|-73.99301147
10596|11,5|2/13/2013|18:31:00 UTC +0000|11:55|40.74116059|-73.9881134
10606|3,6,11,5|2/15/2013|22:35:00 UTC +0000|3:29|40.73743415|-73.99128147
10613|6,5|2/16/2013|16:57:00 UTC +0000|13:16|40.74211979|-73.99545193
10647|8,9,5|2/23/2013|01:44:00 UTC +0000|0:29|40.7375946|-73.99121857
10648|1,5|2/23/2013|02:13:00 UTC +0000|1:02|40.73743415|-73.99128147
10665|7,11,5|2/24/2013|23:21:00 UTC +0000|8:17|40.74217606|-73.99578094
10677|7,5|2/27/2013|08:40:00 UTC +0000|0:06|40.6905632|-73.98748016
10713|11,5|3/5/2013|20:20:00 UTC +0000|1:19|40.74184036|-73.99304199
10761|6,11,15|1/8/2013|23:15:00 UTC +0000|0:00|40.74241638|-73.99546814
10810|1,6|1/16/2013|18:10:00 UTC +0000|0:00|40.74066925|-73.98939514
10811|3,6,13,16|1/16/2013|18:33:00 UTC +0000|0:00|40.74208069|-73.99577332
10831|5,6|1/20/2013|04:35:00 UTC +0000|0:00|40.72585297|-73.99617767
10849|1,6|1/23/2013|18:05:00 UTC +0000|0:00|40.74208069|-73.99578857
10860|5,6,11|1/25/2013|13:56:00 UTC +0000|0:00|40.75795746|-73.96993256
10861|6,11,13|1/25/2013|15:28:00 UTC +0000|0:00|40.74233246|-73.99539948
10883|4,6,7,9,16|1/30/2013|15:13:00 UTC +0000|0:00|40.73995209|-73.98978424
10884|7,6|1/30/2013|18:59:00 UTC +0000|0:00|40.74255753|-73.99551392
10889|3,6|1/31/2013|17:42:00 UTC +0000|0:00|40.74232864|-73.99542999
10890|6,14|2/1/2013|02:44:00 UTC +0000|0:00|40.78537369|-73.97708893
10895|6,7,8,11|2/1/2013|22:26:00 UTC +0000|0:00|40.73568726|-73.99166107
10911|6,11,14|2/6/2013|15:06:00 UTC +0000|0:00|40.74022293|-73.9894104
10914|6,10,15|2/7/2013|17:40:00 UTC +0000|0:00|40.74232864|-73.99536896
10948|5,16,6|2/15/2013|22:49:00 UTC +0000|0:00|40.73794937|-73.99204254
10952|5,6|2/16/2013|17:18:00 UTC +0000|0:00|40.74251175|-73.99577332
10959|1,6,11|2/17/2013|22:49:00 UTC +0000|0:00|40.74228287|-73.9956131
10993|6,8|2/24/2013|15:32:00 UTC +0000|0:00|40.74233246|-73.99549103
11002|1,6|2/25/2013|17:55:00 UTC +0000|0:00|40.74225616|-73.99582672
11023|10,6|3/2/2013|01:31:00 UTC +0000|0:09|40.7455101|-73.99880981
11067|5,7|10/16/2012|18:54:00 UTC +0000|0:03|40.74217606|-73.99623108
11075|1,7|10/18/2012|01:29:00 UTC +0000|0:07|40.72562027|-73.99061584
11101|2,7|10/23/2012|19:58:00 UTC +0000|4:25|40.74516678|-73.99438477
11161|5,7|11/6/2012|16:10:00 UTC +0000|5:37|40.74391174|-73.99263763
11175|16,7|11/9/2012|17:27:00 UTC +0000|1:42|40.7615242|-73.97824097
11197|5,7|11/14/2012|18:44:00 UTC +0000|8:23|40.7450676|-73.99440765
11202|11,7|11/15/2012|17:12:00 UTC +0000|5:14|40.73697281|-73.98448181
11206|12,16,7|11/16/2012|14:36:00 UTC +0000|4:04|40.74251175|-73.99362183
11224|2,7|11/19/2012|17:53:00 UTC +0000|11:22|40.74520874|-73.99442291
11311|1,10,7|11/26/2012|18:42:00 UTC +0000|9:14|40.74214935|-73.99494934
11315|1,7|11/28/2012|17:16:00 UTC +0000|10:19|40.74170303|-73.99369049
11325|8,7|11/30/2012|13:49:00 UTC +0000|3:42|40.7521286|-73.97740936
11327|11,7|11/30/2012|18:03:00 UTC +0000|3:21|40.74232864|-73.99534607
11338|2,7|12/2/2012|17:08:00 UTC +0000|3:08|40.74545288|-73.99826813
11364|11,7|12/5/2012|18:33:00 UTC +0000|8:36|40.74214554|-73.99575806
11404|8,11,12,13,15,7|12/12/2012|22:45:00 UTC +0000|1:29|40.74261475|-73.99977875
11438|11,7|12/13/2012|15:47:00 UTC +0000|2:59|40.74234009|-73.99533844
11439|11,7|12/13/2012|18:46:00 UTC +0000|0:28|40.73868561|-73.98262787
11440|11,7|12/13/2012|19:14:00 UTC +0000|7:38|40.74224091|-73.99084473
11673|14,7|1/9/2013|18:37:00 UTC +0000|0:30|40.74166489|-73.98854828
11674|5,7|1/9/2013|19:07:00 UTC +0000|6:50|40.74218369|-73.99577332
11709|15,7|1/17/2013|22:43:00 UTC +0000|5:18|40.74266815|-73.99301147
11719|12,7|1/19/2013|14:45:00 UTC +0000|10:01|40.741745|-73.99371338
11801|2,11,7|1/23/2013|16:00:00 UTC +0000|2:18|40.73911667|-73.99022675
11805|1,7|1/24/2013|16:34:00 UTC +0000|10:06|40.74190903|-73.9934845
11867|2,7|1/29/2013|15:57:00 UTC +0000|10:47|40.74274063|-73.99673462
11880|4,7|2/1/2013|15:45:00 UTC +0000|6:32|40.74313354|-73.99416351
11910|11,7|2/7/2013|15:47:00 UTC +0000|10:42|40.74475479|-73.99435425
11923|11,7|2/11/2013|17:27:00 UTC +0000|8:11|40.74191666|-73.99597931
11930|2,7|2/13/2013|15:15:00 UTC +0000|4:26|40.73765183|-73.99068451
11961|2,7|2/19/2013|18:08:00 UTC +0000|9:04|40.74547958|-73.99454498
11966|15,7|2/20/2013|18:42:00 UTC +0000|0:53|40.7453804|-73.9945755
12030|5,7|2/24/2013|23:06:00 UTC +0000|1:23|40.74226379|-73.99519348
12042|5,7|2/27/2013|09:10:00 UTC +0000|5:58|40.6906662|-73.98753357
12045|9,7|2/27/2013|15:23:00 UTC +0000|6:48|40.74097061|-73.98935699
12129|3,8|9/22/2012|21:47:00 UTC +0000|0:02|40.69313049|-73.96169281
12139|12,8|9/24/2012|17:25:00 UTC +0000|8:30|40.74198914|-73.99381256
12142|2,8|9/25/2012|18:18:00 UTC +0000|7:39|40.74246979|-73.9950943
12173|2,8|10/3/2012|16:17:00 UTC +0000|5:22|40.74539185|-73.99546051
12174|3,8|10/3/2012|21:39:00 UTC +0000|3:22|40.75392151|-73.98426056
12175|12,8|10/4/2012|01:01:00 UTC +0000|0:37|40.73519897|-73.99320221
12179|13,8|10/4/2012|18:14:00 UTC +0000|7:11|40.74318695|-73.99256897
12245|5,14,8|10/26/2012|20:52:00 UTC +0000|1:21|40.74166107|-74.00302124
12246|14,8|10/26/2012|22:13:00 UTC +0000|5:07|40.74275589|-73.99646759
12292|2,8|11/12/2012|18:54:00 UTC +0000|8:13|40.74489975|-73.99408722
12300|3,8|11/14/2012|00:19:00 UTC +0000|2:23|40.73677826|-73.99035645
12313|2,8|11/15/2012|20:33:00 UTC +0000|7:21|40.7454834|-73.99542236
12316|12,8|11/16/2012|14:26:00 UTC +0000|4:58|40.74193954|-73.99577332
12345|3,8|11/20/2012|03:22:00 UTC +0000|0:17|40.73740005|-73.99694824
12361|10,13,14,16,8|11/21/2012|18:22:00 UTC +0000|4:16|40.74168396|-73.99388886
12399|11,8|11/28/2012|21:09:00 UTC +0000|5:58|40.74238586|-73.99547577
12415|15,8|12/2/2012|21:41:00 UTC +0000|3:16|40.74238968|-73.99321747
12425|3,8|12/5/2012|18:05:00 UTC +0000|9:41|40.74190521|-73.99345398
12426|13,8|12/6/2012|03:46:00 UTC +0000|0:10|40.7196312|-73.99111176
12448|7,8|12/12/2012|22:51:00 UTC +0000|1:32|40.74219131|-74.00072479
12560|12,8|1/7/2013|20:43:00 UTC +0000|5:05|40.74198151|-73.99388123
12577|1,7,8|1/9/2013|18:12:00 UTC +0000|0:15|40.74150467|-73.98908997
12673|11,8|1/21/2013|20:48:00 UTC +0000|4:50|40.74234772|-73.99539948
12678|5,8|1/22/2013|19:29:00 UTC +0000|1:31|40.742939|-73.99300385
12684|5,8|1/23/2013|14:34:00 UTC +0000|0:11|40.7022438|-73.98818207
12686|1,6,8|1/23/2013|14:58:00 UTC +0000|4:24|40.7399559|-73.98960114
12698|15,8|1/24/2013|18:20:00 UTC +0000|8:15|40.73864365|-73.99584961
12729|5,8|1/30/2013|14:51:00 UTC +0000|3:31|40.73651886|-73.9905014
12743|16,8|2/1/2013|16:25:00 UTC +0000|0:15|40.72937393|-74.00362396
12744|16,8|2/1/2013|16:40:00 UTC +0000|5:54|40.74271774|-73.992836
12745|6,8|2/1/2013|22:34:00 UTC +0000|1:38|40.73534393|-73.99138641
12746|10,11,8|2/2/2013|00:12:00 UTC +0000|1:32|40.73615265|-73.99196625
12783|4,9,8|2/6/2013|14:53:00 UTC +0000|4:04|40.73818588|-73.99004364
12790|3,8|2/7/2013|18:35:00 UTC +0000|8:28|40.74119949|-73.99450684
12832|16,8|2/12/2013|16:04:00 UTC +0000|0:17|40.73651886|-73.99752045
12833|16,8|2/12/2013|16:21:00 UTC +0000|6:47|40.74227524|-73.99526978
12839|15,8|2/13/2013|18:22:00 UTC +0000|9:07|40.74238968|-73.99317169
12852|3,8|2/15/2013|14:15:00 UTC +0000|8:17|40.74166489|-73.99382019
12883|16,8|2/18/2013|00:51:00 UTC +0000|0:06|40.72077942|-73.99250031
12887|16,8|2/18/2013|01:12:00 UTC +0000|3:38|40.70728302|-73.92085266
12894|16,8|2/18/2013|18:12:00 UTC +0000|5:35|40.73797989|-73.99628448
12895|2,8|2/18/2013|23:47:00 UTC +0000|1:51|40.74224091|-73.99523926
12942|6,8|2/24/2013|15:23:00 UTC +0000|12:48|40.74218369|-73.99575043
13057|3,16,9|1/30/2013|02:10:00 UTC +0000|0:19|40.73756027|-73.99682617
13071|16,9|2/1/2013|02:12:00 UTC +0000|0:28|40.73843002|-73.99604797
13121|3,9|2/6/2013|14:43:00 UTC +0000|0:04|40.71526718|-73.95134735
13122|5,9|2/6/2013|18:29:00 UTC +0000|0:25|40.74152756|-73.99336243
13151|8,9|2/11/2013|18:59:00 UTC +0000|10:18|40.74293518|-73.99284363
13206|4,9|2/26/2013|16:29:00 UTC +0000|9:41|40.74236298|-73.99326324
13210|7,9|2/27/2013|15:28:00 UTC +0000|2:22|40.74062347|-73.98935699
13211|3,9|2/27/2013|17:50:00 UTC +0000|7:58|40.74236679|-73.99538422
13212|3,16,9|2/28/2013|01:48:00 UTC +0000|0:20|40.73788834|-73.99675751
13416|12,13,10|9/28/2012|14:02:00 UTC +0000|5:16|40.74185562|-73.99432373
13442|13,10|10/3/2012|16:55:00 UTC +0000|4:44|40.74242783|-73.99549103
13444|4,10|10/4/2012|00:59:00 UTC +0000|0:19|40.74307632|-73.99266815
13461|2,10|10/8/2012|17:53:00 UTC +0000|4:22|40.74180603|-73.99359131
13465|1,10|10/10/2012|18:03:00 UTC +0000|7:13|40.74234772|-73.9957962
13467|11,13,10|10/11/2012|19:01:00 UTC +0000|9:42|40.74184036|-73.99349976
13475|2,10|10/14/2012|16:12:00 UTC +0000|22:33|40.74502945|-73.99559021
13479|11,10|10/19/2012|16:19:00 UTC +0000|1:12|40.72315216|-73.99913025
13482|11,10|10/19/2012|20:28:00 UTC +0000|1:34|40.70180893|-73.99279785
13484|1,10|10/19/2012|22:36:00 UTC +0000|0:37|40.7209053|-73.99760437
13499|3,10|10/25/2012|19:01:00 UTC +0000|7:09|40.74239731|-73.99545288
13501|13,10|10/26/2012|14:53:00 UTC +0000|4:36|40.74186325|-73.99350739
13504|13,10|10/26/2012|20:45:00 UTC +0000|0:07|40.7403717|-74.00210571
13513|13,10|10/28/2012|16:14:00 UTC +0000|2:34|40.74217987|-73.99489594
13575|11,10|11/8/2012|16:32:00 UTC +0000|10:35|40.7423439|-73.99575806
13576|3,5,13,10|11/9/2012|03:07:00 UTC +0000|2:51|40.74266052|-74.00734711
13583|5,10|11/9/2012|17:42:00 UTC +0000|5:16|40.74208832|-73.99081421
13589|4,10|11/16/2012|22:06:00 UTC +0000|0:11|40.66175842|-74.01512146
13605|8,16,10|11/21/2012|18:27:00 UTC +0000|3:44|40.74190903|-73.99332428
13624|11,10|11/28/2012|19:12:00 UTC +0000|7:30|40.74237823|-73.99538422
13645|11,10|12/9/2012|20:43:00 UTC +0000|1:47|40.74249649|-73.99528503
13647|11,10|12/10/2012|21:20:00 UTC +0000|6:28|40.74271393|-73.99500275
13648|14,10|12/12/2012|21:43:00 UTC +0000|1:23|40.74283218|-73.99499512
13652|5,10|12/13/2012|16:49:00 UTC +0000|0:53|40.74284363|-73.99487305
13669|1,11,10|1/14/2013|21:49:00 UTC +0000|5:12|40.74228668|-73.99521637
13686|3,10|1/19/2013|18:12:00 UTC +0000|5:41|40.7418251|-73.99425507
13709|1,2,10|1/23/2013|22:32:00 UTC +0000|3:53|40.74192047|-73.99353027
13713|11,12,10|1/24/2013|14:43:00 UTC +0000|2:42|40.68370819|-73.97888947
13714|12,10|1/24/2013|17:25:00 UTC +0000|0:08|40.69944763|-73.98425293
13716|16,10|1/24/2013|22:24:00 UTC +0000|4:05|40.74148941|-73.99385071
13734|2,10|1/29/2013|17:59:00 UTC +0000|1:51|40.74233246|-73.99531555
13749|5,10|2/1/2013|22:38:00 UTC +0000|0:58|40.73542023|-73.99119568
13751|8,10|2/1/2013|23:51:00 UTC +0000|1:40|40.73618317|-73.99211884
13758|5,10|2/6/2013|01:25:00 UTC +0000|1:53|40.74257278|-73.99520874
13762|6,10|2/7/2013|17:57:00 UTC +0000|0:11|40.74276352|-73.99494171
13777|11,10|2/12/2013|18:35:00 UTC +0000|5:27|40.74271393|-73.99497223
13811|11,10|2/26/2013|19:01:00 UTC +0000|12:16|40.74245453|-73.99530029
13813|3,10|2/27/2013|15:45:00 UTC +0000|2:37|40.74040222|-73.99014282
13821|6,10|3/2/2013|01:21:00 UTC +0000|0:55|40.74551773|-73.99795532
13918|13,11|6/18/2012|19:14:00 UTC +0000|3:07|40.74249268|-73.99311066
13927|13,11|6/19/2012|19:37:00 UTC +0000|6:39|40.74184799|-73.99416351
14789|13,11|9/4/2012|15:32:00 UTC +0000|0:15|40.74353027|-74.00196838
14790|13,11|9/4/2012|15:47:00 UTC +0000|0:27|40.74252701|-74.00778961
14791|4,11|9/4/2012|16:14:00 UTC +0000|0:13|40.74111938|-74.00788879
14792|12,11|9/4/2012|16:27:00 UTC +0000|0:30|40.74120331|-74.00773621
14816|13,11|9/7/2012|15:28:00 UTC +0000|1:25|40.74128342|-73.98925781
14817|13,11|9/7/2012|16:53:00 UTC +0000|2:06|40.74222565|-73.99505615
14832|13,11|9/10/2012|16:23:00 UTC +0000|7:22|40.74380875|-73.99585724
14843|14,11|9/13/2012|01:29:00 UTC +0000|0:00|40.76806641|-73.98487854
14857|14,11|9/14/2012|05:07:00 UTC +0000|0:04|40.76848984|-73.9847641
14948|14,11|9/17/2012|14:06:00 UTC +0000|7:54|40.74403|-73.99570465
14961|14,11|9/19/2012|02:14:00 UTC +0000|0:06|40.75050735|-73.99493408
14975|5,11|9/20/2012|19:18:00 UTC +0000|7:22|40.74248886|-73.99571991
15025|14,16,11|9/27/2012|01:59:00 UTC +0000|0:04|40.76809692|-73.9849472
15031|13,11|9/28/2012|02:37:00 UTC +0000|1:09|40.74118805|-73.98961639
15032|13,14,11|9/28/2012|03:46:00 UTC +0000|0:21|40.74236298|-73.9953537
15037|14,11|9/28/2012|13:32:00 UTC +0000|0:05|40.7466507|-73.99388123
15090|11,14|10/1/2012|14:49:00 UTC +0000|0:02|40.74280548|-73.99642944
15102|14,11|10/4/2012|01:04:00 UTC +0000|0:06|40.76761246|-73.98419952
15160|14,11|10/11/2012|01:33:00 UTC +0000|0:07|40.76750946|-73.98471069
15168|10,11|10/11/2012|18:50:00 UTC +0000|2:19|40.74131393|-73.99284363
15182|14,11|10/12/2012|20:13:00 UTC +0000|0:05|40.72266769|-73.99874115
15191|14,11|10/14/2012|13:52:00 UTC +0000|0:06|40.74668503|-73.98719788
15193|5,11|10/14/2012|14:26:00 UTC +0000|3:05|40.72052383|-73.99660492
15226|14,11|10/19/2012|01:38:00 UTC +0000|14:17|40.78004837|-73.98509216
15230|10,11|10/19/2012|20:56:00 UTC +0000|0:06|40.70238113|-73.99271393
15303|14,11|10/21/2012|14:09:00 UTC +0000|0:02|40.72971344|-73.99234772
15330|10,11|10/26/2012|02:08:00 UTC +0000|1:23|40.74152756|-73.98934174
15336|2,5,11|10/26/2012|14:41:00 UTC +0000|2:33|40.74226379|-73.99581909
15337|2,11|10/26/2012|17:14:00 UTC +0000|0:43|40.74240494|-73.9957962
15341|5,11|10/26/2012|18:48:00 UTC +0000|0:28|40.77797318|-73.95417786
15343|11,12|10/26/2012|19:37:00 UTC +0000|0:34|40.74356079|-74.01046753
15410|3,11|11/5/2012|19:09:00 UTC +0000|4:08|40.7420311|-73.99494171
15411|2,11|11/5/2012|23:17:00 UTC +0000|4:18|40.74219513|-73.99578094
15432|11,14|11/9/2012|15:13:00 UTC +0000|0:00|40.75728989|-73.98542023
15433|11,14|11/9/2012|15:40:00 UTC +0000|0:00|40.71939087|-74.00123596
15434|3,11|11/9/2012|17:55:00 UTC +0000|5:30|40.74226761|-73.99575043
15465|14,11|11/12/2012|02:40:00 UTC +0000|0:02|40.77901077|-73.98583984
15479|5,12,11|11/13/2012|16:17:00 UTC +0000|7:21|40.74203873|-73.99343109
15490|7,11|11/15/2012|17:06:00 UTC +0000|2:40|40.73680115|-73.98339844
15492|14,11|11/16/2012|02:29:00 UTC +0000|0:04|40.76719284|-73.98505402
15522|10,11|11/19/2012|19:12:00 UTC +0000|0:55|40.74210739|-73.99576569
15542|14,11|11/21/2012|03:26:00 UTC +0000|0:00|40.76695633|-73.98516846
15799|2,11|11/26/2012|23:31:00 UTC +0000|0:10|40.7422693|-73.995762
15803|2,11|11/27/2012|03:31:00 UTC +0000|0:10|40.7422916|-73.9957281
15822|1,11|11/27/2012|21:30:00 UTC +0000|1:31|40.74243927|-73.99578094
15841|10,11|11/28/2012|19:11:00 UTC +0000|0:10|40.7425369|-73.995545
15845|8,11|11/28/2012|21:31:00 UTC +0000|0:10|40.7423865|-73.9955716
15847|4,11|11/28/2012|22:11:00 UTC +0000|0:10|40.7424125|-73.9955733
15883|12,13,11|11/30/2012|13:57:00 UTC +0000|0:10|40.7540717|-73.9835477
15884|14,11|11/30/2012|14:07:00 UTC +0000|0:50|40.7531749|-73.9806142
15886|15,11|11/30/2012|15:47:00 UTC +0000|0:41|40.7535868|-73.9814025
15887|2,11|11/30/2012|16:28:00 UTC +0000|0:29|40.7527893|-73.978024
15894|13,11|11/30/2012|19:38:00 UTC +0000|1:29|40.798864|-73.9666931
15895|5,11|11/30/2012|21:37:00 UTC +0000|0:20|40.7988414|-73.9667266
15896|5,11|11/30/2012|21:57:00 UTC +0000|0:10|40.7988103|-73.9667568
15907|2,12,11|12/1/2012|17:17:00 UTC +0000|2:10|40.742269|-73.9953361
15909|2,11|12/1/2012|20:07:00 UTC +0000|0:34|40.7422723|-73.9968762
15917|2,11|12/2/2012|19:57:00 UTC +0000|0:10|40.7441222|-73.9956997
15931|5,11|12/3/2012|18:58:00 UTC +0000|8:52|40.7423329|-73.9957492
15990|16,11|12/5/2012|23:03:00 UTC +0000|4:20|40.7424178|-73.9956629
15995|2,11|12/6/2012|15:35:00 UTC +0000|0:01|40.74413285|-73.99539083
15997|14,11|12/6/2012|15:44:00 UTC +0000|2:30|40.7423421|-73.9958254
16016|10,11|12/9/2012|20:55:00 UTC +0000|6:10|40.7425846|-73.9959924
16022|14,11|12/10/2012|16:55:00 UTC +0000|0:10|40.7414831|-73.9882534
16024|1,11|12/10/2012|17:15:00 UTC +0000|3:50|40.7423142|-73.9957339
16025|10,11|12/10/2012|21:05:00 UTC +0000|6:00|40.7424402|-73.9954562
16039|7,11|12/13/2012|16:11:00 UTC +0000|1:20|40.7423984|-73.9955351
16045|7,11|12/13/2012|18:41:00 UTC +0000|0:20|40.7387986|-73.9824877
16047|7,11|12/13/2012|19:11:00 UTC +0000|0:10|40.7417767|-73.9915487
16048|16,11|12/13/2012|19:21:00 UTC +0000|7:12|40.7423397|-73.9953152
16087|14,11|12/16/2012|18:00:00 UTC +0000|7:22|40.7423505|-73.9959403
16092|2,11|12/17/2012|15:58:00 UTC +0000|1:10|40.742354|-73.9959514
16094|2,11|12/17/2012|17:18:00 UTC +0000|1:00|40.7422221|-73.9955561
16097|13,15,11|12/17/2012|18:48:00 UTC +0000|2:20|40.7423332|-73.9959142
16113|12,11|12/19/2012|15:36:00 UTC +0000|11:00|40.7423748|-73.9960114
