id|people|date|time|duration|lat|lon
1699|[1,9]|1361509200|10200000|10000|40.7068963|-73.9213675
1734|[1,6,11]|1361509200|68400000|20000|40.7431056|-73.9962584
1743|[5,11,1]|1361595600|9000000|30000|40.7377718|-73.990288
1745|[11,1]|1361595600|11400000|10000|40.7373624|-73.9895162
1796|[6,1]|1361768400|65760000|130000|40.7422696|-73.995298
1798|[1,2,16]|1361768400|78360000|20000|40.7423815|-73.9955036
1800|[1,2]|1361768400|80160000|600000|40.7424056|-73.9954423
1896|[13,2]|1347854400|48000000|30000|40.7443162|-73.9950013
1898|[16,2]|1347854400|63900000|30000|40.7421016|-73.992639
1899|[3,2]|1347854400|65700000|60000|40.7426455|-73.9959808
1935|[16,2]|1348113600|81060000|30000|40.7427824|-73.9959045
1942|[12,2]|1348200000|72060000|30000|40.7421034|-73.9926632
1969|[10,2]|1348459200|6060000|90000|40.7427824|-73.9959045
1978|[5,2]|1348459200|70860000|30000|40.7427824|-73.9959045
1992|[8,10,2]|1348545600|65220000|30000|40.7428082|-73.9959083
2062|[8,2]|1349236800|58020000|30000|40.7447589|-73.9949055
2069|[16,2]|1349236800|83220000|120000|40.7526486|-73.9821911
2090|[4,2]|1349323200|63420000|30000|40.7451374|-73.994522
2093|[5,12,2]|1349323200|68820000|30000|40.7427664|-73.9959911
2149|[4,2]|1349668800|56280000|30000|40.7447589|-73.9949055
2152|[10,13,16,2]|1349668800|63540000|29000|40.7420922|-73.9925964
2153|[1,2]|1349668800|65280000|30000|40.7424433|-73.9962742
2169|[3,5,8,10,11,2]|1349755200|65280000|60000|40.7426492|-73.9960182
2231|[10,2]|1350100800|18300000|30000|40.7451547|-73.9944957
2261|[10,2]|1350187200|59460000|38000|40.7446715|-73.9949914
2294|[3,5,2]|1350360000|64560000|30000|40.7426241|-73.9960782
2297|[5,2]|1350360000|69960000|30000|40.7433533|-73.9957611
2345|[14,2]|1350619200|60240000|60000|40.7426239|-73.9960699
2379|[5,14,2]|1350792000|83100000|30000|40.7420833|-73.9927739
2407|[7,2]|1350964800|70500000|90000|40.7447528|-73.9950236
2420|[14,2]|1351051200|47100000|270000|40.7447528|-73.9950236
2442|[7,2]|1351137600|50700000|180000|40.7447528|-73.9950236
2443|[4,2]|1351137600|61500000|150000|40.7447528|-73.9950236
2458|[11,2]|1351224000|52500000|30000|40.7426333|-73.9960691
2462|[11,2]|1351224000|61500000|60000|40.7426333|-73.9960691
2687|[11,2]|1352091600|82440000|90000|40.742654|-73.9964878
2724|[5,7,2]|1352264400|64440000|60000|40.7447371|-73.9950537
2733|[14,2]|1352350800|53640000|60000|40.7426702|-73.9965024
2735|[13,2]|1352350800|60840000|120000|40.744732|-73.9950513
2758|[14,2]|1352523600|57240000|60000|40.7426808|-73.9965371
